name,link_id,link_key,speed_sensor_id,count_sensor_id,from_node_id_old,from_node_id,to_node_id_old,to_node_id,link_type_name,direction,length,number_of_lanes,speed_limit,lane_capacity_in_vhc_per_hour,link_type,jam_density,wave_speed,mode_code,grade,geometry,original_geometry,BPR_alpha_term,BPR_beta_term,number_of_left_turn_lanes,length_of_left_turn_lanes,number_of_right_turn_lanes,length_of_right_turn_lanes,from_approach,to_approach,reversed_link_id
,11928,11928_AB,,,8205,245,8209,246,MixedUrban_Major Arterial,1,0.24,2,41,857,36,190,12,,0,"<LineString><coordinates>-111.735448,33.379240,0.0 -111.739668,33.379222,0.0</coordinates></LineString>","<LineString><coordinates>-111.735448,33.379234,0.0 -111.739668,33.379216,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,11928
,11928,11928_BA,,,8209,246,8205,245,MixedUrban_Major Arterial,1,0.24,2,41,857,36,190,12,,0,"<LineString><coordinates>-111.739668,33.379210,0.0 -111.735448,33.379228,0.0</coordinates></LineString>","<LineString><coordinates>-111.739668,33.379216,0.0 -111.735448,33.379234,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,11928
,11939,11939_AB,,,8209,246,8313,263,MixedUrban_Major Arterial,1,0.5,2,41,857,36,190,12,,0,"<LineString><coordinates>-111.739674,33.379216,0.0 -111.739269,33.372009,0.0</coordinates></LineString>","<LineString><coordinates>-111.739668,33.379216,0.0 -111.739263,33.372009,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,11939
,11939,11939_BA,,,8313,263,8209,246,MixedUrban_Major Arterial,1,0.5,2,41,857,36,190,12,,0,"<LineString><coordinates>-111.739257,33.372009,0.0 -111.739662,33.379216,0.0</coordinates></LineString>","<LineString><coordinates>-111.739263,33.372009,0.0 -111.739668,33.379216,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,11939
,12099,12099_AB,,,8313,263,8374,276,MixedUrban_Major Arterial,1,0.5,2,41,857,36,190,12,,0,"<LineString><coordinates>-111.739269,33.372009,0.0 -111.738897,33.364807,0.0</coordinates></LineString>","<LineString><coordinates>-111.739263,33.372009,0.0 -111.738891,33.364807,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12099
,12099,12099_BA,,,8374,276,8313,263,MixedUrban_Major Arterial,1,0.5,2,41,857,36,190,12,,0,"<LineString><coordinates>-111.738885,33.364807,0.0 -111.739257,33.372009,0.0</coordinates></LineString>","<LineString><coordinates>-111.738891,33.364807,0.0 -111.739263,33.372009,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12099
,4142,4142_AB,,,81,81,8203,244,Suburban_Centroid Connector,1,0.5,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.730069,33.371994,0.0 -111.731158,33.379237,0.0</coordinates></LineString>","<LineString><coordinates>-111.730075,33.371993,0.0 -111.731164,33.379236,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4142
,4142,4142_BA,,,8203,244,81,81,Suburban_Centroid Connector,1,0.5,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.731170,33.379235,0.0 -111.730081,33.371992,0.0</coordinates></LineString>","<LineString><coordinates>-111.731164,33.379236,0.0 -111.730075,33.371993,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4142
,4143,4143_AB,,,81,81,8306,262,Suburban_Centroid Connector,1,0.46,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.730075,33.371987,0.0 -111.722164,33.372115,0.0</coordinates></LineString>","<LineString><coordinates>-111.730075,33.371993,0.0 -111.722164,33.372121,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4143
,4143,4143_BA,,,8306,262,81,81,Suburban_Centroid Connector,1,0.46,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.722164,33.372127,0.0 -111.730075,33.371999,0.0</coordinates></LineString>","<LineString><coordinates>-111.722164,33.372121,0.0 -111.730075,33.371993,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4143
,11918,11918_AB,,,8200,242,8201,243,Suburban_Major Arterial,1,0.25,2,41,889,46,190,12,,0,"<LineString><coordinates>-111.722410,33.379278,0.0 -111.726734,33.379258,0.0</coordinates></LineString>","<LineString><coordinates>-111.722410,33.379272,0.0 -111.726734,33.379252,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,11918
,11918,11918_BA,,,8201,243,8200,242,Suburban_Major Arterial,1,0.25,2,41,889,46,190,12,,0,"<LineString><coordinates>-111.726734,33.379246,0.0 -111.722410,33.379266,0.0</coordinates></LineString>","<LineString><coordinates>-111.726734,33.379252,0.0 -111.722410,33.379272,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,11918
,4145,4145_AB,,,81,81,8373,275,Suburban_Centroid Connector,1,0.49,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.730081,33.371993,0.0 -111.730378,33.364864,0.0</coordinates></LineString>","<LineString><coordinates>-111.730075,33.371993,0.0 -111.730372,33.364864,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4145
,4145,4145_BA,,,8373,275,81,81,Suburban_Centroid Connector,1,0.49,1,25,99999,45,190,12,,0,"<LineString><coordinates>-111.730366,33.364864,0.0 -111.730069,33.371993,0.0</coordinates></LineString>","<LineString><coordinates>-111.730372,33.364864,0.0 -111.730075,33.371993,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4145
,3887,3887_AB,,,30459,1120,8205,245,MixedUrban_Centroid Connector,1,0.28,1,25,99999,35,190,12,,0,"<LineString><coordinates>-111.733166,33.382813,0.0 -111.735453,33.379237,0.0</coordinates></LineString>","<LineString><coordinates>-111.733161,33.382810,0.0 -111.735448,33.379234,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,3887
,3887,3887_BA,,,8205,245,30459,1120,MixedUrban_Centroid Connector,1,0.28,1,25,99999,35,190,12,,0,"<LineString><coordinates>-111.735443,33.379231,0.0 -111.733156,33.382807,0.0</coordinates></LineString>","<LineString><coordinates>-111.735448,33.379234,0.0 -111.733161,33.382810,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,3887
,11921,11921_AB,,,8201,243,8203,244,Suburban_Major Arterial,1,0.26,2,41,889,46,190,12,,0,"<LineString><coordinates>-111.726734,33.379258,0.0 -111.731164,33.379242,0.0</coordinates></LineString>","<LineString><coordinates>-111.726734,33.379252,0.0 -111.731164,33.379236,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,11921
,11921,11921_BA,,,8203,244,8201,243,Suburban_Major Arterial,1,0.26,2,41,889,46,190,12,,0,"<LineString><coordinates>-111.731164,33.379230,0.0 -111.726734,33.379246,0.0</coordinates></LineString>","<LineString><coordinates>-111.731164,33.379236,0.0 -111.726734,33.379252,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,11921
,11924,11924_AB,,,8203,244,8205,245,MixedUrban_Major Arterial,1,0.25,2,41,857,36,190,12,,0,"<LineString><coordinates>-111.731164,33.379230,0.0 -111.735448,33.379228,0.0</coordinates></LineString>","<LineString><coordinates>-111.731164,33.379236,0.0 -111.735448,33.379234,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,11924
,11924,11924_BA,,,8205,245,8203,244,MixedUrban_Major Arterial,1,0.25,2,41,857,36,190,12,,0,"<LineString><coordinates>-111.735448,33.379228,0.0 -111.731164,33.379230,0.0</coordinates></LineString>","<LineString><coordinates>-111.735448,33.379234,0.0 -111.731164,33.379236,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,11924
,12093,12093_AB,,,8306,262,8370,274,Suburban_Major Arterial,1,0.5,3,41,889,46,190,12,,0,"<LineString><coordinates>-111.722170,33.372121,0.0 -111.721868,33.364919,0.0</coordinates></LineString>","<LineString><coordinates>-111.722164,33.372121,0.0 -111.721862,33.364919,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12093
,12093,12093_BA,,,8370,274,8306,262,Suburban_Major Arterial,1,0.5,2,41,889,46,190,12,,0,"<LineString><coordinates>-111.721856,33.364919,0.0 -111.722158,33.372121,0.0</coordinates></LineString>","<LineString><coordinates>-111.721862,33.364919,0.0 -111.722164,33.372121,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12093
,11877,11877_AB,,,30460,1121,8209,246,Outlying_CBD_Major Arterial,1,0.27,2,40,812,26,190,12,,0,"<LineString><coordinates>-111.738562,33.382951,0.0 -111.739674,33.379218,0.0</coordinates></LineString>","<LineString><coordinates>-111.738556,33.382949,0.0 -111.739668,33.379216,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,11877
,11877,11877_BA,,,8209,246,30460,1121,Outlying_CBD_Major Arterial,1,0.27,2,40,812,26,190,12,,0,"<LineString><coordinates>-111.739662,33.379214,0.0 -111.738550,33.382947,0.0</coordinates></LineString>","<LineString><coordinates>-111.739668,33.379216,0.0 -111.738556,33.382949,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,11877
,4116,4116_AB,,,74,74,8317,264,MixedUrban_Centroid Connector,1,0.46,1,25,99999,35,190,12,,0,"<LineString><coordinates>-111.763146,33.371820,0.0 -111.755157,33.371945,0.0</coordinates></LineString>","<LineString><coordinates>-111.763146,33.371826,0.0 -111.755157,33.371951,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4116
,4116,4116_BA,,,8317,264,74,74,MixedUrban_Centroid Connector,1,0.46,1,25,99999,35,190,12,,0,"<LineString><coordinates>-111.755157,33.371957,0.0 -111.763146,33.371832,0.0</coordinates></LineString>","<LineString><coordinates>-111.755157,33.371951,0.0 -111.763146,33.371826,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4116
,4127,4127_AB,,,77,77,8212,247,MixedUrban_Centroid Connector,1,0.51,1,25,99999,35,190,12,,0,"<LineString><coordinates>-111.746981,33.371894,0.0 -111.748458,33.379169,0.0</coordinates></LineString>","<LineString><coordinates>-111.746987,33.371893,0.0 -111.748464,33.379168,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4127
,4127,4127_BA,,,8212,247,77,77,MixedUrban_Centroid Connector,1,0.51,1,25,99999,35,190,12,,0,"<LineString><coordinates>-111.748470,33.379167,0.0 -111.746993,33.371892,0.0</coordinates></LineString>","<LineString><coordinates>-111.748464,33.379168,0.0 -111.746987,33.371893,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4127
,11944,11944_AB,,,8213,248,8317,264,MixedUrban_Major Arterial,1,0.5,3,41,857,36,190,12,,0,"<LineString><coordinates>-111.753987,33.379154,0.0 -111.755163,33.371952,0.0</coordinates></LineString>","<LineString><coordinates>-111.753981,33.379153,0.0 -111.755157,33.371951,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,11944
,11944,11944_BA,,,8317,264,8213,248,MixedUrban_Major Arterial,1,0.5,3,41,857,36,190,12,,0,"<LineString><coordinates>-111.755151,33.371950,0.0 -111.753975,33.379152,0.0</coordinates></LineString>","<LineString><coordinates>-111.755157,33.371951,0.0 -111.753981,33.379153,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,11944
,12100,12100_AB,,,8317,264,8376,278,MixedUrban_Major Arterial,1,0.51,3,41,857,36,190,12,,0,"<LineString><coordinates>-111.755163,33.371952,0.0 -111.756120,33.364667,0.0</coordinates></LineString>","<LineString><coordinates>-111.755157,33.371951,0.0 -111.756114,33.364666,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12100
,12100,12100_BA,,,8376,278,8317,264,MixedUrban_Major Arterial,1,0.51,3,41,857,36,190,12,,0,"<LineString><coordinates>-111.756108,33.364665,0.0 -111.755151,33.371950,0.0</coordinates></LineString>","<LineString><coordinates>-111.756114,33.364666,0.0 -111.755157,33.371951,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12100
,12141,12141_AB,,,8375,277,8376,278,MixedUrban_Major Arterial,1,0.51,2,41,857,36,190,12,,0,"<LineString><coordinates>-111.747319,33.364759,0.0 -111.756114,33.364672,0.0</coordinates></LineString>","<LineString><coordinates>-111.747319,33.364753,0.0 -111.756114,33.364666,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12141
,12141,12141_BA,,,8376,278,8375,277,MixedUrban_Major Arterial,1,0.51,2,41,857,36,190,12,,0,"<LineString><coordinates>-111.756114,33.364660,0.0 -111.747319,33.364747,0.0</coordinates></LineString>","<LineString><coordinates>-111.756114,33.364666,0.0 -111.747319,33.364753,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12141
,4129,4129_AB,,,77,77,8317,264,MixedUrban_Centroid Connector,1,0.47,1,25,99999,35,190,12,,0,"<LineString><coordinates>-111.746987,33.371899,0.0 -111.755157,33.371957,0.0</coordinates></LineString>","<LineString><coordinates>-111.746987,33.371893,0.0 -111.755157,33.371951,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4129
,4129,4129_BA,,,8317,264,77,77,MixedUrban_Centroid Connector,1,0.47,1,25,99999,35,190,12,,0,"<LineString><coordinates>-111.755157,33.371945,0.0 -111.746987,33.371887,0.0</coordinates></LineString>","<LineString><coordinates>-111.755157,33.371951,0.0 -111.746987,33.371893,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4129
,4130,4130_AB,,,77,77,8375,277,MixedUrban_Centroid Connector,1,0.49,1,25,99999,35,190,12,,0,"<LineString><coordinates>-111.746993,33.371893,0.0 -111.747325,33.364753,0.0</coordinates></LineString>","<LineString><coordinates>-111.746987,33.371893,0.0 -111.747319,33.364753,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4130
,4130,4130_BA,,,8375,277,77,77,MixedUrban_Centroid Connector,1,0.49,1,25,99999,35,190,12,,0,"<LineString><coordinates>-111.747313,33.364753,0.0 -111.746981,33.371893,0.0</coordinates></LineString>","<LineString><coordinates>-111.747319,33.364753,0.0 -111.746987,33.371893,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4130
,12139,12139_AB,,,8374,276,8375,277,MixedUrban_Major Arterial,1,0.49,2,41,857,36,190,12,,0,"<LineString><coordinates>-111.738891,33.364813,0.0 -111.747319,33.364759,0.0</coordinates></LineString>","<LineString><coordinates>-111.738891,33.364807,0.0 -111.747319,33.364753,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12139
,12139,12139_BA,,,8375,277,8374,276,MixedUrban_Major Arterial,1,0.49,2,41,857,36,190,12,,0,"<LineString><coordinates>-111.747319,33.364747,0.0 -111.738891,33.364801,0.0</coordinates></LineString>","<LineString><coordinates>-111.747319,33.364753,0.0 -111.738891,33.364807,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12139
,4128,4128_AB,,,77,77,8313,263,MixedUrban_Centroid Connector,1,0.45,1,25,99999,35,190,12,,0,"<LineString><coordinates>-111.746987,33.371887,0.0 -111.739263,33.372003,0.0</coordinates></LineString>","<LineString><coordinates>-111.746987,33.371893,0.0 -111.739263,33.372009,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4128
,4128,4128_BA,,,8313,263,77,77,MixedUrban_Centroid Connector,1,0.45,1,25,99999,35,190,12,,0,"<LineString><coordinates>-111.739263,33.372015,0.0 -111.746987,33.371899,0.0</coordinates></LineString>","<LineString><coordinates>-111.739263,33.372009,0.0 -111.746987,33.371893,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4128
,3762,3762_AB,,,30461,1122,9276,643,Outlying_CBD_Centroid Connector,1,0.26,1,20,99999,25,190,12,,0,"<LineString><coordinates>-111.742582,33.382732,0.0 -111.744011,33.379196,0.0</coordinates></LineString>","<LineString><coordinates>-111.742576,33.382730,0.0 -111.744005,33.379194,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,3762
,3762,3762_BA,,,9276,643,30461,1122,Outlying_CBD_Centroid Connector,1,0.26,1,20,99999,25,190,12,,0,"<LineString><coordinates>-111.743999,33.379192,0.0 -111.742570,33.382728,0.0</coordinates></LineString>","<LineString><coordinates>-111.744005,33.379194,0.0 -111.742576,33.382730,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,3762
,11942,11942_AB,,,8212,247,30462,1123,Outlying_CBD_Collector,1,0.26,1,28,525,23,190,12,,0,"<LineString><coordinates>-111.748458,33.379167,0.0 -111.747982,33.382849,0.0</coordinates></LineString>","<LineString><coordinates>-111.748464,33.379168,0.0 -111.747988,33.382850,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,11942
,11942,11942_BA,,,30462,1123,8212,247,Outlying_CBD_Collector,1,0.26,1,28,525,23,190,12,,0,"<LineString><coordinates>-111.747994,33.382851,0.0 -111.748470,33.379169,0.0</coordinates></LineString>","<LineString><coordinates>-111.747988,33.382850,0.0 -111.748464,33.379168,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,11942
,11943,11943_AB,,,8212,247,9276,643,Outlying_CBD_Major Arterial,1,0.26,3,40,812,26,190,12,,0,"<LineString><coordinates>-111.748464,33.379162,0.0 -111.744005,33.379188,0.0</coordinates></LineString>","<LineString><coordinates>-111.748464,33.379168,0.0 -111.744005,33.379194,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,11943
,11943,11943_BA,,,9276,643,8212,247,Outlying_CBD_Major Arterial,1,0.26,3,40,812,26,190,12,,0,"<LineString><coordinates>-111.744005,33.379200,0.0 -111.748464,33.379174,0.0</coordinates></LineString>","<LineString><coordinates>-111.744005,33.379194,0.0 -111.748464,33.379168,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,11943
,11941,11941_AB,,,8212,247,8213,248,Outlying_CBD_Major Arterial,1,0.32,3,40,812,26,190,12,,0,"<LineString><coordinates>-111.748464,33.379174,0.0 -111.753981,33.379159,0.0</coordinates></LineString>","<LineString><coordinates>-111.748464,33.379168,0.0 -111.753981,33.379153,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,11941
,11941,11941_BA,,,8213,248,8212,247,Outlying_CBD_Major Arterial,1,0.32,3,40,812,26,190,12,,0,"<LineString><coordinates>-111.753981,33.379147,0.0 -111.748464,33.379162,0.0</coordinates></LineString>","<LineString><coordinates>-111.753981,33.379153,0.0 -111.748464,33.379168,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,11941
,11940,11940_AB,,,8209,246,9276,643,Outlying_CBD_Major Arterial,1,0.25,3,40,812,26,190,12,,0,"<LineString><coordinates>-111.739668,33.379222,0.0 -111.744005,33.379200,0.0</coordinates></LineString>","<LineString><coordinates>-111.739668,33.379216,0.0 -111.744005,33.379194,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,11940
,11940,11940_BA,,,9276,643,8209,246,Outlying_CBD_Major Arterial,1,0.25,3,40,812,26,190,12,,0,"<LineString><coordinates>-111.744005,33.379188,0.0 -111.739668,33.379210,0.0</coordinates></LineString>","<LineString><coordinates>-111.744005,33.379194,0.0 -111.739668,33.379216,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,11940
,4117,4117_AB,,,74,74,8319,265,MixedUrban_Centroid Connector,1,0.61,1,25,99999,35,190,12,,0,"<LineString><coordinates>-111.763146,33.371820,0.0 -111.773687,33.371819,0.0</coordinates></LineString>","<LineString><coordinates>-111.763146,33.371826,0.0 -111.773687,33.371825,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4117
,4117,4117_BA,,,8319,265,74,74,MixedUrban_Centroid Connector,1,0.61,1,25,99999,35,190,12,,0,"<LineString><coordinates>-111.773687,33.371819,0.0 -111.763146,33.371820,0.0</coordinates></LineString>","<LineString><coordinates>-111.773687,33.371825,0.0 -111.763146,33.371826,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4117
,11949,11949_AB,,,8217,250,8319,265,MixedUrban_Major Arterial,1,0.52,2,41,857,36,190,12,,0,"<LineString><coordinates>-111.771267,33.379088,0.0 -111.773693,33.371827,0.0</coordinates></LineString>","<LineString><coordinates>-111.771261,33.379086,0.0 -111.773687,33.371825,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,11949
,11949,11949_BA,,,8319,265,8217,250,MixedUrban_Major Arterial,1,0.52,2,41,857,36,190,12,,0,"<LineString><coordinates>-111.773681,33.371823,0.0 -111.771255,33.379084,0.0</coordinates></LineString>","<LineString><coordinates>-111.773687,33.371825,0.0 -111.771261,33.379086,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,11949
,12144,12144_AB,,,8377,279,8378,280,MixedUrban_Major Arterial,1,0.51,2,41,857,36,190,12,,0,"<LineString><coordinates>-111.764639,33.364639,0.0 -111.773408,33.364624,0.0</coordinates></LineString>","<LineString><coordinates>-111.764639,33.364633,0.0 -111.773408,33.364618,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12144
,12144,12144_BA,,,8378,280,8377,279,MixedUrban_Major Arterial,1,0.51,2,41,857,36,190,12,,0,"<LineString><coordinates>-111.773408,33.364612,0.0 -111.764639,33.364627,0.0</coordinates></LineString>","<LineString><coordinates>-111.773408,33.364618,0.0 -111.764639,33.364633,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12144
,12101,12101_AB,,,8319,265,8378,280,MixedUrban_Major Arterial,1,0.5,2,41,857,36,190,12,,0,"<LineString><coordinates>-111.773693,33.371825,0.0 -111.773414,33.364618,0.0</coordinates></LineString>","<LineString><coordinates>-111.773687,33.371825,0.0 -111.773408,33.364618,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12101
,12101,12101_BA,,,8378,280,8319,265,MixedUrban_Major Arterial,1,0.5,2,41,857,36,190,12,,0,"<LineString><coordinates>-111.773402,33.364618,0.0 -111.773681,33.371825,0.0</coordinates></LineString>","<LineString><coordinates>-111.773408,33.364618,0.0 -111.773687,33.371825,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,12101
,4115,4115_AB,,,74,74,8215,249,MixedUrban_Centroid Connector,1,0.5,1,25,99999,35,190,12,,0,"<LineString><coordinates>-111.763140,33.371826,0.0 -111.762669,33.379123,0.0</coordinates></LineString>","<LineString><coordinates>-111.763146,33.371826,0.0 -111.762675,33.379123,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4115
,4115,4115_BA,,,8215,249,74,74,MixedUrban_Centroid Connector,1,0.5,1,25,99999,35,190,12,,0,"<LineString><coordinates>-111.762681,33.379123,0.0 -111.763152,33.371826,0.0</coordinates></LineString>","<LineString><coordinates>-111.762675,33.379123,0.0 -111.763146,33.371826,0.0</coordinates></LineString>",0.15,4,0,0,0,0,N,N,4115
