id,name,node_id_old,node_id,QEM_reference_node_id,control_type,control_type_name,x,y,geometry
366,,12724,973,0,0,unknown_control,-111.894188,33.313094,"<Point><coordinates>-111.894188,33.313094</coordinates></Point>"
353,,12725,974,0,0,unknown_control,-111.894577,33.313056,"<Point><coordinates>-111.894577,33.313056</coordinates></Point>"
365,,12726,975,0,0,unknown_control,-111.894306,33.313056,"<Point><coordinates>-111.894306,33.313056</coordinates></Point>"
364,,12727,976,0,0,unknown_control,-111.894496,33.313075,"<Point><coordinates>-111.894496,33.313075</coordinates></Point>"
361,,12728,977,0,0,unknown_control,-111.894225,33.308738,"<Point><coordinates>-111.894225,33.308738</coordinates></Point>"
360,,12729,978,0,0,unknown_control,-111.894503,33.308755,"<Point><coordinates>-111.894503,33.308755</coordinates></Point>"
347,,12730,979,0,0,unknown_control,-111.89419,33.305162,"<Point><coordinates>-111.894190,33.305162</coordinates></Point>"
346,,12731,980,0,0,unknown_control,-111.894426,33.305168,"<Point><coordinates>-111.894426,33.305168</coordinates></Point>"
537,,12758,981,0,0,unknown_control,-111.903668,33.29138,"<Point><coordinates>-111.903668,33.291380</coordinates></Point>"
538,,12759,982,0,0,unknown_control,-111.9037,33.29182,"<Point><coordinates>-111.903700,33.291820</coordinates></Point>"
274,,13014,983,0,1,no_control,-111.859417,33.333815,"<Point><coordinates>-111.859417,33.333815</coordinates></Point>"
501,,13015,984,0,1,no_control,-111.841816,33.300799,"<Point><coordinates>-111.841816,33.300799</coordinates></Point>"
262,,13016,985,0,1,no_control,-111.841258,33.321536,"<Point><coordinates>-111.841258,33.321536</coordinates></Point>"
119,,13017,986,0,1,no_control,-111.79163,33.354458,"<Point><coordinates>-111.791630,33.354458</coordinates></Point>"
727,,13067,987,0,1,no_control,-111.832678,33.276632,"<Point><coordinates>-111.832678,33.276632</coordinates></Point>"
225,,13210,988,0,0,unknown_control,-111.689143,33.329035,"<Point><coordinates>-111.689143,33.329035</coordinates></Point>"
244,,13215,989,0,0,unknown_control,-111.723842,33.328553,"<Point><coordinates>-111.723842,33.328553</coordinates></Point>"
325,,13219,990,0,0,unknown_control,-111.738934,33.316608,"<Point><coordinates>-111.738934,33.316608</coordinates></Point>"
324,,13220,991,0,0,unknown_control,-111.739068,33.316606,"<Point><coordinates>-111.739068,33.316606</coordinates></Point>"
323,,13221,992,0,0,unknown_control,-111.738924,33.311832,"<Point><coordinates>-111.738924,33.311832</coordinates></Point>"
322,,13222,993,0,0,unknown_control,-111.739041,33.311865,"<Point><coordinates>-111.739041,33.311865</coordinates></Point>"
452,,13223,994,0,0,unknown_control,-111.738958,33.302784,"<Point><coordinates>-111.738958,33.302784</coordinates></Point>"
451,,13224,995,0,0,unknown_control,-111.739092,33.302842,"<Point><coordinates>-111.739092,33.302842</coordinates></Point>"
459,,13225,996,0,0,unknown_control,-111.744971,33.294376,"<Point><coordinates>-111.744971,33.294376</coordinates></Point>"
458,,13226,997,0,0,unknown_control,-111.745053,33.294462,"<Point><coordinates>-111.745053,33.294462</coordinates></Point>"
476,,13227,998,0,0,unknown_control,-111.749427,33.291873,"<Point><coordinates>-111.749427,33.291873</coordinates></Point>"
475,,13228,999,0,0,unknown_control,-111.74963,33.291879,"<Point><coordinates>-111.749630,33.291879</coordinates></Point>"
528,,13321,1000,0,0,unknown_control,-111.894181,33.300751,"<Point><coordinates>-111.894181,33.300751</coordinates></Point>"
527,,13322,1001,0,0,unknown_control,-111.894351,33.300507,"<Point><coordinates>-111.894351,33.300507</coordinates></Point>"
342,,14761,1002,0,0,unknown_control,-111.894586,33.305176,"<Point><coordinates>-111.894586,33.305176</coordinates></Point>"
348,,14762,1003,0,0,unknown_control,-111.894052,33.305165,"<Point><coordinates>-111.894052,33.305165</coordinates></Point>"
591,,15624,1004,0,0,unknown_control,-111.972055,33.304982,"<Point><coordinates>-111.972055,33.304982</coordinates></Point>"
462,,15698,1005,0,0,unknown_control,-111.74082,33.298232,"<Point><coordinates>-111.740820,33.298232</coordinates></Point>"
463,,15699,1006,0,0,unknown_control,-111.740539,33.298155,"<Point><coordinates>-111.740539,33.298155</coordinates></Point>"
792,,22208,1007,0,1,no_control,-111.642605,33.248626,"<Point><coordinates>-111.642605,33.248626</coordinates></Point>"
921,,22209,1008,0,1,no_control,-111.64265,33.234024,"<Point><coordinates>-111.642650,33.234024</coordinates></Point>"
464,,22314,1009,0,1,no_control,-111.755307,33.283177,"<Point><coordinates>-111.755307,33.283177</coordinates></Point>"
401,,22315,1010,0,1,no_control,-111.751562,33.306753,"<Point><coordinates>-111.751562,33.306753</coordinates></Point>"
1014,,22316,1011,0,1,no_control,-111.746792,33.219258,"<Point><coordinates>-111.746792,33.219258</coordinates></Point>"
841,,22317,1012,0,0,unknown_control,-111.711837,33.248287,"<Point><coordinates>-111.711837,33.248287</coordinates></Point>"
945,,22318,1013,0,1,no_control,-111.711881,33.233885,"<Point><coordinates>-111.711881,33.233885</coordinates></Point>"
814,,22319,1014,0,1,no_control,-111.711658,33.26362,"<Point><coordinates>-111.711658,33.263620</coordinates></Point>"
817,,22320,1015,0,1,no_control,-111.695233,33.264122,"<Point><coordinates>-111.695233,33.264122</coordinates></Point>"
1052,,22321,1016,0,1,no_control,-111.694516,33.204622,"<Point><coordinates>-111.694516,33.204622</coordinates></Point>"
750,,22322,1017,0,1,no_control,-111.660758,33.278082,"<Point><coordinates>-111.660758,33.278082</coordinates></Point>"
721,,22323,1018,0,1,no_control,-111.677279,33.278112,"<Point><coordinates>-111.677279,33.278112</coordinates></Point>"
722,,22324,1019,0,1,no_control,-111.669216,33.264296,"<Point><coordinates>-111.669216,33.264296</coordinates></Point>"
838,,22325,1020,0,1,no_control,-111.677372,33.249014,"<Point><coordinates>-111.677372,33.249014</coordinates></Point>"
778,,22333,1021,0,1,no_control,-111.608885,33.263056,"<Point><coordinates>-111.608885,33.263056</coordinates></Point>"
856,,22334,1022,0,1,no_control,-111.600163,33.255828,"<Point><coordinates>-111.600163,33.255828</coordinates></Point>"
853,,22335,1023,0,1,no_control,-111.608668,33.248635,"<Point><coordinates>-111.608668,33.248635</coordinates></Point>"
1028,,22338,1024,0,1,no_control,-111.608688,33.226944,"<Point><coordinates>-111.608688,33.226944</coordinates></Point>"
1044,,22339,1025,0,0,unknown_control,-111.651546,33.204909,"<Point><coordinates>-111.651546,33.204909</coordinates></Point>"
1045,,22340,1026,0,1,no_control,-111.643202,33.204976,"<Point><coordinates>-111.643202,33.204976</coordinates></Point>"
410,,22688,1027,0,1,no_control,-111.789788,33.317278,"<Point><coordinates>-111.789788,33.317278</coordinates></Point>"
408,,22689,1028,0,1,no_control,-111.789707,33.310105,"<Point><coordinates>-111.789707,33.310105</coordinates></Point>"
421,,22690,1029,0,1,no_control,-111.806931,33.309997,"<Point><coordinates>-111.806931,33.309997</coordinates></Point>"
414,,22691,1030,0,1,no_control,-111.806896,33.317009,"<Point><coordinates>-111.806896,33.317009</coordinates></Point>"
599,,24560,1031,0,0,unknown_control,-111.711971,33.27788,"<Point><coordinates>-111.711971,33.277880</coordinates></Point>"
502,,25076,1032,0,0,unknown_control,-111.841468,33.302731,"<Point><coordinates>-111.841468,33.302731</coordinates></Point>"
499,,25077,1033,0,0,unknown_control,-111.841586,33.295047,"<Point><coordinates>-111.841586,33.295047</coordinates></Point>"
743,,25090,1034,0,0,unknown_control,-111.806535,33.268116,"<Point><coordinates>-111.806535,33.268116</coordinates></Point>"
949,,25294,1035,0,0,unknown_control,-111.806895,33.244477,"<Point><coordinates>-111.806895,33.244477</coordinates></Point>"
873,,25320,1036,0,0,unknown_control,-111.802792,33.248035,"<Point><coordinates>-111.802792,33.248035</coordinates></Point>"
965,,25330,1037,0,0,unknown_control,-111.837018,33.233033,"<Point><coordinates>-111.837018,33.233033</coordinates></Point>"
968,,25398,1038,0,0,unknown_control,-111.828259,33.233228,"<Point><coordinates>-111.828259,33.233228</coordinates></Point>"
970,,25415,1039,0,0,unknown_control,-111.845377,33.232903,"<Point><coordinates>-111.845377,33.232903</coordinates></Point>"
1013,,25426,1040,0,0,unknown_control,-111.751337,33.21922,"<Point><coordinates>-111.751337,33.219220</coordinates></Point>"
1006,,25433,1041,0,0,unknown_control,-111.728418,33.219187,"<Point><coordinates>-111.728418,33.219187</coordinates></Point>"
897,,25435,1042,0,1,no_control,-111.888394,33.251786,"<Point><coordinates>-111.888394,33.251786</coordinates></Point>"
972,,25436,1043,0,1,no_control,-111.888829,33.240287,"<Point><coordinates>-111.888829,33.240287</coordinates></Point>"
757,,25498,1044,0,0,unknown_control,-111.639325,33.258794,"<Point><coordinates>-111.639325,33.258794</coordinates></Point>"
795,,25499,1045,0,0,unknown_control,-111.639357,33.248592,"<Point><coordinates>-111.639357,33.248592</coordinates></Point>"
923,,25500,1046,0,1,no_control,-111.638857,33.242327,"<Point><coordinates>-111.638857,33.242327</coordinates></Point>"
917,,25501,1047,0,1,no_control,-111.634529,33.243543,"<Point><coordinates>-111.634529,33.243543</coordinates></Point>"
847,,25502,1048,0,1,no_control,-111.626695,33.248563,"<Point><coordinates>-111.626695,33.248563</coordinates></Point>"
911,,25507,1049,0,1,no_control,-111.600065,33.241291,"<Point><coordinates>-111.600065,33.241291</coordinates></Point>"
723,,25508,1050,0,1,no_control,-111.669376,33.270508,"<Point><coordinates>-111.669376,33.270508</coordinates></Point>"
794,,25509,1051,0,1,no_control,-111.652037,33.263158,"<Point><coordinates>-111.652037,33.263158</coordinates></Point>"
991,,25523,1052,0,0,unknown_control,-111.61743,33.204727,"<Point><coordinates>-111.617430,33.204727</coordinates></Point>"
1042,,25524,1053,0,1,no_control,-111.609145,33.204707,"<Point><coordinates>-111.609145,33.204707</coordinates></Point>"
987,,25525,1054,0,0,unknown_control,-111.625966,33.204748,"<Point><coordinates>-111.625966,33.204748</coordinates></Point>"
490,,25526,1055,0,1,no_control,-111.807043,33.29899,"<Point><coordinates>-111.807043,33.298990</coordinates></Point>"
489,,25529,1056,0,0,unknown_control,-111.794132,33.291799,"<Point><coordinates>-111.794132,33.291799</coordinates></Point>"
720,,25531,1057,0,0,unknown_control,-111.680121,33.2836,"<Point><coordinates>-111.680121,33.283600</coordinates></Point>"
605,,25532,1058,0,1,no_control,-111.686412,33.285363,"<Point><coordinates>-111.686412,33.285363</coordinates></Point>"
724,,25533,1059,0,1,no_control,-111.669418,33.272803,"<Point><coordinates>-111.669418,33.272803</coordinates></Point>"
748,,25534,1060,0,0,unknown_control,-111.661778,33.272947,"<Point><coordinates>-111.661778,33.272947</coordinates></Point>"
753,,25535,1061,0,0,unknown_control,-111.642844,33.261017,"<Point><coordinates>-111.642844,33.261017</coordinates></Point>"
848,,25536,1062,0,0,unknown_control,-111.627226,33.251238,"<Point><coordinates>-111.627226,33.251238</coordinates></Point>"
918,,25537,1063,0,0,unknown_control,-111.62557,33.244555,"<Point><coordinates>-111.625570,33.244555</coordinates></Point>"
392,,25556,1064,0,0,unknown_control,-111.74733,33.306679,"<Point><coordinates>-111.747330,33.306679</coordinates></Point>"
718,,28003,1065,0,1,no_control,-111.677779,33.265283,"<Point><coordinates>-111.677779,33.265283</coordinates></Point>"
941,,30011,1066,0,0,unknown_control,-111.789431,33.242775,"<Point><coordinates>-111.789431,33.242775</coordinates></Point>"
939,,30012,1067,0,0,unknown_control,-111.789436,33.239095,"<Point><coordinates>-111.789436,33.239095</coordinates></Point>"
952,,30019,1068,0,0,unknown_control,-111.79334,33.233618,"<Point><coordinates>-111.793340,33.233618</coordinates></Point>"
887,,30020,1069,0,0,unknown_control,-111.858289,33.247155,"<Point><coordinates>-111.858289,33.247155</coordinates></Point>"
430,,30039,1070,0,0,unknown_control,-111.847759,33.306099,"<Point><coordinates>-111.847759,33.306099</coordinates></Point>"
423,,30040,1071,0,0,unknown_control,-111.837462,33.306129,"<Point><coordinates>-111.837462,33.306129</coordinates></Point>"
19,,30252,1072,0,0,unknown_control,-111.719192,33.387092,"<Point><coordinates>-111.719192,33.387092</coordinates></Point>"
16,,30267,1073,0,0,unknown_control,-111.719525,33.385963,"<Point><coordinates>-111.719525,33.385963</coordinates></Point>"
588,,30290,1074,0,0,unknown_control,-111.973083,33.305459,"<Point><coordinates>-111.973083,33.305459</coordinates></Point>"
593,,30291,1075,0,0,unknown_control,-111.971345,33.305136,"<Point><coordinates>-111.971345,33.305136</coordinates></Point>"
164,,30389,1076,0,0,unknown_control,-111.894444,33.349341,"<Point><coordinates>-111.894444,33.349341</coordinates></Point>"
167,,30390,1077,0,0,unknown_control,-111.893029,33.34928,"<Point><coordinates>-111.893029,33.349280</coordinates></Point>"
297,,30391,1078,0,0,unknown_control,-111.894087,33.334848,"<Point><coordinates>-111.894087,33.334848</coordinates></Point>"
145,,30392,1079,0,0,unknown_control,-111.892797,33.334785,"<Point><coordinates>-111.892797,33.334785</coordinates></Point>"
358,,30394,1080,0,0,unknown_control,-111.8947,33.320416,"<Point><coordinates>-111.894700,33.320416</coordinates></Point>"
277,,30395,1081,0,0,unknown_control,-111.893273,33.320284,"<Point><coordinates>-111.893273,33.320284</coordinates></Point>"
344,,30396,1082,0,0,unknown_control,-111.895483,33.305897,"<Point><coordinates>-111.895483,33.305897</coordinates></Point>"
519,,30398,1083,0,0,unknown_control,-111.893771,33.294059,"<Point><coordinates>-111.893771,33.294059</coordinates></Point>"
709,,30400,1084,0,0,unknown_control,-111.891828,33.290139,"<Point><coordinates>-111.891828,33.290139</coordinates></Point>"
564,,30401,1085,0,0,unknown_control,-111.945584,33.293032,"<Point><coordinates>-111.945584,33.293032</coordinates></Point>"
534,,30402,1086,0,0,unknown_control,-111.911198,33.290691,"<Point><coordinates>-111.911198,33.290691</coordinates></Point>"
696,,30403,1087,0,0,unknown_control,-111.875897,33.288491,"<Point><coordinates>-111.875897,33.288491</coordinates></Point>"
680,,30404,1088,0,0,unknown_control,-111.858644,33.288506,"<Point><coordinates>-111.858644,33.288506</coordinates></Point>"
558,,30405,1089,0,0,unknown_control,-111.945698,33.291094,"<Point><coordinates>-111.945698,33.291094</coordinates></Point>"
662,,30406,1090,0,0,unknown_control,-111.841495,33.286518,"<Point><coordinates>-111.841495,33.286518</coordinates></Point>"
677,,30407,1091,0,0,unknown_control,-111.859029,33.286577,"<Point><coordinates>-111.859029,33.286577</coordinates></Point>"
235,,30419,1092,0,0,unknown_control,-111.721296,33.329706,"<Point><coordinates>-111.721296,33.329706</coordinates></Point>"
226,,30420,1093,0,0,unknown_control,-111.68694,33.329913,"<Point><coordinates>-111.686940,33.329913</coordinates></Point>"
320,,30421,1094,0,0,unknown_control,-111.687225,33.327647,"<Point><coordinates>-111.687225,33.327647</coordinates></Point>"
310,,30422,1095,0,0,unknown_control,-111.721442,33.32715,"<Point><coordinates>-111.721442,33.327150</coordinates></Point>"
394,,30423,1096,0,0,unknown_control,-111.739578,33.306962,"<Point><coordinates>-111.739578,33.306962</coordinates></Point>"
327,,30424,1097,0,0,unknown_control,-111.738545,33.306499,"<Point><coordinates>-111.738545,33.306499</coordinates></Point>"
546,,30425,1098,0,0,unknown_control,-111.894922,33.29739,"<Point><coordinates>-111.894922,33.297390</coordinates></Point>"
470,,30426,1099,0,0,unknown_control,-111.755203,33.290092,"<Point><coordinates>-111.755203,33.290092</coordinates></Point>"
465,,30427,1100,0,0,unknown_control,-111.755621,33.287107,"<Point><coordinates>-111.755621,33.287107</coordinates></Point>"
621,,30428,1101,0,0,unknown_control,-111.789502,33.284475,"<Point><coordinates>-111.789502,33.284475</coordinates></Point>"
641,,30429,1102,0,0,unknown_control,-111.806793,33.284153,"<Point><coordinates>-111.806793,33.284153</coordinates></Point>"
653,,30430,1103,0,0,unknown_control,-111.824124,33.284099,"<Point><coordinates>-111.824124,33.284099</coordinates></Point>"
617,,30431,1104,0,0,unknown_control,-111.789898,33.281947,"<Point><coordinates>-111.789898,33.281947</coordinates></Point>"
634,,30432,1105,0,0,unknown_control,-111.807113,33.282219,"<Point><coordinates>-111.807113,33.282219</coordinates></Point>"
648,,30433,1106,0,0,unknown_control,-111.82448,33.281818,"<Point><coordinates>-111.824480,33.281818</coordinates></Point>"
664,,30438,1107,0,0,unknown_control,-111.841454,33.288332,"<Point><coordinates>-111.841454,33.288332</coordinates></Point>"
398,,30447,1108,0,0,unknown_control,-111.739298,33.309529,"<Point><coordinates>-111.739298,33.309529</coordinates></Point>"
454,,30448,1109,0,0,unknown_control,-111.738758,33.304498,"<Point><coordinates>-111.738758,33.304498</coordinates></Point>"
1086,,30449,1110,0,0,unknown_control,-111.71422,33.386504,"<Point><coordinates>-111.714220,33.386504</coordinates></Point>"
1087,,30450,1111,0,0,unknown_control,-111.731892,33.386405,"<Point><coordinates>-111.731892,33.386405</coordinates></Point>"
1088,,30451,1112,0,1,no_control,-111.730494,33.382858,"<Point><coordinates>-111.730494,33.382858</coordinates></Point>"
1089,,30452,1113,0,0,unknown_control,-111.714331,33.386485,"<Point><coordinates>-111.714331,33.386485</coordinates></Point>"
1090,,30453,1114,0,1,no_control,-111.692606,33.382933,"<Point><coordinates>-111.692606,33.382933</coordinates></Point>"
1091,,30454,1115,0,1,no_control,-111.678843,33.372359,"<Point><coordinates>-111.678843,33.372359</coordinates></Point>"
1092,,30455,1116,0,0,unknown_control,-111.685065,33.383963,"<Point><coordinates>-111.685065,33.383963</coordinates></Point>"
1093,,30456,1117,0,0,unknown_control,-111.682932,33.379353,"<Point><coordinates>-111.682932,33.379353</coordinates></Point>"
1094,,30457,1118,0,0,unknown_control,-111.713327,33.382916,"<Point><coordinates>-111.713327,33.382916</coordinates></Point>"
1095,,30458,1119,0,1,no_control,-111.706942,33.382911,"<Point><coordinates>-111.706942,33.382911</coordinates></Point>"
1096,,30459,1120,0,1,no_control,-111.733161,33.38281,"<Point><coordinates>-111.733161,33.382810</coordinates></Point>"
1097,,30460,1121,0,0,unknown_control,-111.738556,33.382949,"<Point><coordinates>-111.738556,33.382949</coordinates></Point>"
1098,,30461,1122,0,1,no_control,-111.742576,33.38273,"<Point><coordinates>-111.742576,33.382730</coordinates></Point>"
1099,,30462,1123,0,1,no_control,-111.747988,33.38285,"<Point><coordinates>-111.747988,33.382850</coordinates></Point>"
1100,,30463,1124,0,1,no_control,-111.757233,33.382788,"<Point><coordinates>-111.757233,33.382788</coordinates></Point>"
1101,,30464,1125,0,1,no_control,-111.762662,33.382748,"<Point><coordinates>-111.762662,33.382748</coordinates></Point>"
1102,,30465,1126,0,0,unknown_control,-111.753925,33.382484,"<Point><coordinates>-111.753925,33.382484</coordinates></Point>"
1103,,30466,1127,0,1,no_control,-111.774866,33.382595,"<Point><coordinates>-111.774866,33.382595</coordinates></Point>"
1104,,30467,1128,0,1,no_control,-111.780019,33.382656,"<Point><coordinates>-111.780019,33.382656</coordinates></Point>"
1105,,30468,1129,0,0,unknown_control,-111.771291,33.38278,"<Point><coordinates>-111.771291,33.382780</coordinates></Point>"
1106,,30469,1130,0,1,no_control,-111.792117,33.382657,"<Point><coordinates>-111.792117,33.382657</coordinates></Point>"
1107,,30470,1131,0,0,unknown_control,-111.788369,33.382642,"<Point><coordinates>-111.788369,33.382642</coordinates></Point>"
1108,,30471,1132,0,1,no_control,-111.796963,33.382478,"<Point><coordinates>-111.796963,33.382478</coordinates></Point>"
1109,,30472,1133,0,1,no_control,-111.80914,33.382555,"<Point><coordinates>-111.809140,33.382555</coordinates></Point>"
1110,,30473,1134,0,1,no_control,-111.814283,33.382543,"<Point><coordinates>-111.814283,33.382543</coordinates></Point>"
1111,,30474,1135,0,0,unknown_control,-111.80572,33.382335,"<Point><coordinates>-111.805720,33.382335</coordinates></Point>"
1112,,30475,1136,0,1,no_control,-111.831322,33.382374,"<Point><coordinates>-111.831322,33.382374</coordinates></Point>"
1113,,30476,1137,0,0,unknown_control,-111.823322,33.382253,"<Point><coordinates>-111.823322,33.382253</coordinates></Point>"
1114,,30477,1138,0,1,no_control,-111.678434,33.357676,"<Point><coordinates>-111.678434,33.357676</coordinates></Point>"
1115,,30478,1139,0,0,unknown_control,-111.67922,33.365035,"<Point><coordinates>-111.679220,33.365035</coordinates></Point>"
1116,,30479,1140,0,1,no_control,-111.867112,33.360527,"<Point><coordinates>-111.867112,33.360527</coordinates></Point>"
1117,,30480,1141,0,1,no_control,-111.849747,33.360585,"<Point><coordinates>-111.849747,33.360585</coordinates></Point>"
1118,,30481,1142,0,0,unknown_control,-111.85902,33.364325,"<Point><coordinates>-111.859020,33.364325</coordinates></Point>"
1119,,30482,1143,0,1,no_control,-111.884671,33.360338,"<Point><coordinates>-111.884671,33.360338</coordinates></Point>"
1120,,30483,1144,0,0,unknown_control,-111.876589,33.364101,"<Point><coordinates>-111.876589,33.364101</coordinates></Point>"
1121,,30484,1145,0,0,unknown_control,-111.894388,33.360956,"<Point><coordinates>-111.894388,33.360956</coordinates></Point>"
1122,,30485,1146,0,1,no_control,-111.893516,33.363671,"<Point><coordinates>-111.893516,33.363671</coordinates></Point>"
1123,,30486,1147,0,0,unknown_control,-111.894284,33.360956,"<Point><coordinates>-111.894284,33.360956</coordinates></Point>"
1124,,30487,1148,0,0,unknown_control,-111.893953,33.360972,"<Point><coordinates>-111.893953,33.360972</coordinates></Point>"
1125,,30488,1149,0,0,unknown_control,-111.894044,33.360964,"<Point><coordinates>-111.894044,33.360964</coordinates></Point>"
1126,,30489,1150,0,0,unknown_control,-111.894575,33.349511,"<Point><coordinates>-111.894575,33.349511</coordinates></Point>"
1127,,30490,1151,0,1,no_control,-111.678152,33.343279,"<Point><coordinates>-111.678152,33.343279</coordinates></Point>"
1128,,30491,1152,0,0,unknown_control,-111.67904,33.350512,"<Point><coordinates>-111.679040,33.350512</coordinates></Point>"
1129,,30492,1153,0,0,unknown_control,-111.684697,33.328788,"<Point><coordinates>-111.684697,33.328788</coordinates></Point>"
1130,,30493,1154,0,0,unknown_control,-111.678601,33.321655,"<Point><coordinates>-111.678601,33.321655</coordinates></Point>"
1131,,30494,1155,0,0,unknown_control,-111.684793,33.328489,"<Point><coordinates>-111.684793,33.328489</coordinates></Point>"
1132,,30495,1156,0,0,unknown_control,-111.68497,33.32836,"<Point><coordinates>-111.684970,33.328360</coordinates></Point>"
1133,,30496,1157,0,1,no_control,-111.902204,33.334759,"<Point><coordinates>-111.902204,33.334759</coordinates></Point>"
1134,,30497,1158,0,0,unknown_control,-111.928283,33.32736,"<Point><coordinates>-111.928283,33.327360</coordinates></Point>"
1135,,30498,1159,0,1,no_control,-111.936193,33.327282,"<Point><coordinates>-111.936193,33.327282</coordinates></Point>"
1136,,30499,1160,0,1,no_control,-111.678555,33.299871,"<Point><coordinates>-111.678555,33.299871</coordinates></Point>"
1137,,30500,1161,0,0,unknown_control,-111.677679,33.306562,"<Point><coordinates>-111.677679,33.306562</coordinates></Point>"
1138,,30501,1162,0,1,no_control,-111.934977,33.274259,"<Point><coordinates>-111.934977,33.274259</coordinates></Point>"
1139,,30502,1163,0,0,unknown_control,-111.974972,33.295353,"<Point><coordinates>-111.974972,33.295353</coordinates></Point>"
1140,,30503,1164,0,0,unknown_control,-111.974932,33.295094,"<Point><coordinates>-111.974932,33.295094</coordinates></Point>"
1141,,30504,1165,0,0,unknown_control,-111.9689,33.28307,"<Point><coordinates>-111.968900,33.283070</coordinates></Point>"
1142,,30505,1166,0,0,unknown_control,-111.969179,33.285079,"<Point><coordinates>-111.969179,33.285079</coordinates></Point>"
1143,,30506,1167,0,0,unknown_control,-111.972015,33.308514,"<Point><coordinates>-111.972015,33.308514</coordinates></Point>"
1144,,30507,1168,0,0,unknown_control,-111.972044,33.30864,"<Point><coordinates>-111.972044,33.308640</coordinates></Point>"
1145,,30508,1169,0,1,no_control,-111.967068,33.312592,"<Point><coordinates>-111.967068,33.312592</coordinates></Point>"
1146,,30509,1170,0,0,unknown_control,-111.677258,33.288135,"<Point><coordinates>-111.677258,33.288135</coordinates></Point>"
1147,,30510,1171,0,1,no_control,-111.909566,33.276099,"<Point><coordinates>-111.909566,33.276099</coordinates></Point>"
1148,,30511,1172,0,1,no_control,-111.643512,33.28507,"<Point><coordinates>-111.643512,33.285070</coordinates></Point>"
1149,,30512,1173,0,0,unknown_control,-111.634446,33.284602,"<Point><coordinates>-111.634446,33.284602</coordinates></Point>"
1150,,30513,1174,0,1,no_control,-111.541343,33.272521,"<Point><coordinates>-111.541343,33.272521</coordinates></Point>"
1151,,30514,1175,0,1,no_control,-111.504406,33.284978,"<Point><coordinates>-111.504406,33.284978</coordinates></Point>"
1152,,30515,1176,0,1,no_control,-111.543186,33.256907,"<Point><coordinates>-111.543186,33.256907</coordinates></Point>"
1153,,30516,1177,0,1,no_control,-111.544148,33.235249,"<Point><coordinates>-111.544148,33.235249</coordinates></Point>"
1154,,30517,1178,0,1,no_control,-111.546924,33.247713,"<Point><coordinates>-111.546924,33.247713</coordinates></Point>"
1155,,30518,1179,0,0,unknown_control,-111.563358,33.291657,"<Point><coordinates>-111.563358,33.291657</coordinates></Point>"
1156,,30519,1180,0,1,no_control,-111.626372,33.284918,"<Point><coordinates>-111.626372,33.284918</coordinates></Point>"
1157,,30520,1181,0,1,no_control,-111.60915,33.284767,"<Point><coordinates>-111.609150,33.284767</coordinates></Point>"
1158,,30521,1182,0,1,no_control,-111.591865,33.284635,"<Point><coordinates>-111.591865,33.284635</coordinates></Point>"
1159,,30522,1183,0,0,unknown_control,-111.909783,33.260977,"<Point><coordinates>-111.909783,33.260977</coordinates></Point>"
1160,,30523,1184,0,1,no_control,-111.63464,33.123074,"<Point><coordinates>-111.634640,33.123074</coordinates></Point>"
1161,,30524,1185,0,1,no_control,-111.537621,33.137098,"<Point><coordinates>-111.537621,33.137098</coordinates></Point>"
1162,,30525,1186,0,0,unknown_control,-111.592664,33.184467,"<Point><coordinates>-111.592664,33.184467</coordinates></Point>"
